Time|s,walCap.T|degC,zon.T|degC
2.3202e+07,40.9569,40.925682
2.32029e+07,40.980644,40.94964
2.32038e+07,41.004143,40.97341
2.32047e+07,41.027336,40.99697
2.32056e+07,41.050194,41.020195
2.32065e+07,41.072624,41.043114
2.32074e+07,41.094475,41.065605
2.32083e+07,41.115532,41.087517
2.32092e+07,41.135307,41.108604
2.32101e+07,41.15316,41.12844
2.3211e+07,41.168755,41.14657
2.32119e+07,41.181572,41.1625
2.32128e+07,41.190422,41.17562
2.32137e+07,41.194664,41.18508
2.32146e+07,41.19512,41.190483
2.32155e+07,41.193993,41.19265
2.32164e+07,41.19207,41.192802
2.32173e+07,41.189476,41.191673
2.32182e+07,41.186333,41.189568
2.32191e+07,41.1827,41.18676
2.322e+07,41.17855,41.183342
2.32209e+07,41.173943,41.179375
2.32218e+07,41.16912,41.17501
2.32227e+07,41.16427,41.170372
2.32236e+07,41.159447,41.16564
2.32245e+07,41.154625,41.16082
2.32254e+07,41.149773,41.15603
2.32263e+07,41.14489,41.151176
2.32272e+07,41.139977,41.146324
2.32281e+07,41.13491,41.14135
2.3229e+07,41.12966,41.136314
2.32299e+07,41.12417,41.131065
2.32308e+07,41.118523,41.125664
2.32317e+07,41.112785,41.12011
2.32326e+07,41.106987,41.114433
2.32335e+07,41.10119,41.108696
2.32344e+07,41.09533,41.102898
2.32353e+07,41.08941,41.09704
2.32362e+07,41.08349,41.09115
2.32371e+07,41.077507,41.085228
2.3238e+07,41.071495,41.079247
2.32389e+07,41.065422,41.073265
2.32398e+07,41.05932,41.067192
2.32407e+07,41.053185,41.06112
2.32416e+07,41.04699,41.054985
2.32425e+07,41.040733,41.04879
2.32434e+07,41.034355,41.042534
2.32443e+07,41.027885,41.036186
2.32452e+07,41.021294,41.029716
2.32461e+07,41.01458,41.023186
2.3247e+07,41.007805,41.016502
2.32479e+07,41.00094,41.009758
2.32488e+07,40.99401,41.002922
2.32497e+07,40.987053,40.996056
2.32506e+07,40.980095,40.989098
2.32515e+07,40.973167,40.98217
2.32524e+07,40.9663,40.975273
2.32533e+07,40.959557,40.968407
2.32542e+07,40.952965,40.961662
2.32551e+07,40.946495,40.95501
2.3256e+07,40.940147,40.94851
2.32569e+07,40.9338,40.94207
2.32578e+07,40.92742,40.93569
2.32587e+07,40.921013,40.929314
2.32596e+07,40.914543,40.922874
2.32605e+07,40.908073,40.916435
2.32614e+07,40.901573,40.909966
2.32623e+07,40.895348,40.903557
2.32632e+07,40.89013,40.897545
2.32641e+07,40.88662,40.89245
2.3265e+07,40.885338,40.888847
2.32659e+07,40.88662,40.8872
2.32668e+07,40.891228,40.888115
2.32677e+07,40.89953,40.892113
2.32686e+07,40.91131,40.899498
2.32695e+07,40.925957,40.91015
2.32704e+07,40.942802,40.923637
2.32713e+07,40.961143,40.939445
2.32722e+07,40.980156,40.95684
2.32731e+07,40.99874,40.97503
2.3274e+07,41.01571,40.993004
2.32749e+07,41.03045,41.00979
2.32758e+07,41.043236,41.024834
2.32767e+07,41.055016,41.038292
2.32776e+07,41.06652,41.050743
2.32785e+07,41.077965,41.062675
2.32794e+07,41.089043,41.074272
2.32803e+07,41.098717,41.085228
2.32812e+07,41.105217,41.094627
2.32821e+07,41.108208,41.10137
2.3283e+07,41.109642,41.10549
2.32839e+07,41.112755,41.108543
2.32848e+07,41.118584,41.11245
2.32857e+07,41.12719,41.118217
2.32866e+07,41.138603,41.126366
2.32875e+07,41.152916,41.13714
2.32884e+07,41.170097,41.150658
2.32893e+07,41.190056,41.167015
2.32902e+07,41.21261,41.18609
2.32911e+07,41.237144,41.207695
2.3292e+07,41.262444,41.231163
2.32929e+07,41.287468,41.255577
2.32938e+07,41.31176,41.280113
2.32947e+07,41.335594,41.304344
2.32956e+07,41.359093,41.32824
2.32965e+07,41.38195,41.35177
2.32974e+07,41.403465,41.374535
2.32983e+07,41.422874,41.39602
2.32992e+07,41.43969,41.41564
2.33001e+07,41.45376,41.432945
2.3301e+07,41.464867,41.447624
2.33019e+07,41.472954,41.459465
2.33028e+07,41.477745,41.468315
2.33037e+07,41.47921,41.47396
2.33046e+07,41.477745,41.476463
2.33055e+07,41.474083,41.476128
2.33064e+07,41.469444,41.473656
2.33073e+07,41.464622,41.469933
2.33082e+07,41.45974,41.4656
2.33091e+07,41.454857,41.46096
2.331e+07,41.449883,41.4562
2.33109e+07,41.444756,41.451256
2.33118e+07,41.439445,41.44616
2.33127e+07,41.43392,41.44091
2.33136e+07,41.428215,41.435448
2.33145e+07,41.422295,41.42977
2.33154e+07,41.41616,41.423912
2.33163e+07,41.409843,41.41784
2.33172e+07,41.403313,41.411583
2.33181e+07,41.39669,41.405144
2.3319e+07,41.39013,41.398643
2.33199e+07,41.38369,41.392113
2.33208e+07,41.377342,41.385643
2.33217e+07,41.370995,41.379234
2.33226e+07,41.364555,41.372856
2.33235e+07,41.357994,41.366447
2.33244e+07,41.35128,41.359886
2.33253e+07,41.344475,41.353203
2.33262e+07,41.337517,41.346397
2.33271e+07,41.330467,41.3395
2.3328e+07,41.323296,41.33248
2.33289e+07,41.316032,41.32537
2.33298e+07,41.308647,41.318108
2.33307e+07,41.3012,41.310783
2.33316e+07,41.293694,41.303368
2.33325e+07,41.286156,41.29589
2.33334e+07,41.278526,41.288353
2.33343e+07,41.270897,41.280754
2.33352e+07,41.263206,41.273125
2.33361e+07,41.255486,41.265465
2.3337e+07,41.247734,41.257744
2.33379e+07,41.23992,41.249992
2.33388e+07,41.23211,41.24224
2.33397e+07,41.224297,41.23443
2.33406e+07,41.216423,41.226616
2.33415e+07,41.20858,41.218773
2.33424e+07,41.200768,41.21093
2.33433e+07,41.192955,41.203117
2.33442e+07,41.185265,41.195335
2.33451e+07,41.177635,41.187614
2.3346e+07,41.170097,41.179955
2.33469e+07,41.162712,41.172447
2.33478e+07,41.15554,41.16503
2.33487e+07,41.148735,41.15786
2.33496e+07,41.142967,41.151146
2.33505e+07,41.139183,41.1455
2.33514e+07,41.1379,41.141594
2.33523e+07,41.13949,41.139946
2.33532e+07,41.1448,41.141136
2.33541e+07,41.15432,41.145775
2.3355e+07,41.16784,41.15426
2.33559e+07,41.184532,41.166496
2.33568e+07,41.20321,41.181786
2.33577e+07,41.22283,41.19921
2.33586e+07,41.24276,41.21792
2.33595e+07,41.261925,41.237114
2.33604e+07,41.27764,41.255424
2.33613e+07,41.288322,41.270836
2.33622e+07,41.295097,41.282402
2.33631e+07,41.30163,41.2911
2.3364e+07,41.312767,41.299797
2.33649e+07,41.33071,41.311913
2.33658e+07,41.353905,41.32888
2.33667e+07,41.37774,41.349632
2.33676e+07,41.39843,41.371178
2.33685e+07,41.414726,41.390923
2.33694e+07,41.42739,41.407677
2.33703e+07,41.439445,41.421837
2.33712e+07,41.454338,41.43563
2.33721e+07,41.47326,41.451256
2.3373e+07,41.494804,41.469536
2.33739e+07,41.514763,41.489372
2.33748e+07,41.527824,41.507378
2.33757e+07,41.531975,41.51998
2.33766e+07,41.529686,41.5259
2.33775e+07,41.526207,41.526817
2.33784e+07,41.524162,41.52581
2.33793e+07,41.52392,41.524773
2.33802e+07,41.524773,41.52456
2.33811e+07,41.525322,41.524895
2.3382e+07,41.524956,41.525047
2.33829e+07,41.523674,41.52465
2.33838e+07,41.521507,41.52349
2.33847e+07,41.51867,41.5216
2.33856e+07,41.51516,41.519005
2.33865e+07,41.51104,41.51571
2.33874e+07,41.506493,41.511833
2.33883e+07,41.501762,41.50753
2.33892e+07,41.49694,41.502983
2.33901e+07,41.492058,41.498253
2.3391e+07,41.487053,41.49343
2.33919e+07,41.482018,41.488487
2.33928e+07,41.47686,41.48345
2.33937e+07,41.47152,41.478294
2.33946e+07,41.465935,41.472984
2.33955e+07,41.460045,41.46743
2.33964e+07,41.45385,41.4616
2.33973e+07,41.44747,41.45553
2.33982e+07,41.441,41.44924
2.33991e+07,41.43444,41.442833
2.34e+07,41.42782,41.436333
2.34009e+07,41.421165,41.42974
2.34018e+07,41.414482,41.42312
2.34027e+07,41.40777,41.416466
2.34036e+07,41.401024,41.40975
2.34045e+07,41.39425,41.403008
2.34054e+07,41.387413,41.396233
2.34063e+07,41.380547,41.389427
2.34072e+07,41.37362,41.38256
2.34081e+07,41.366722,41.375694
2.3409e+07,41.359795,41.368767
2.34099e+07,41.352867,41.36184
2.34108e+07,41.34594,41.35491
2.34117e+07,41.339012,41.347984
2.34126e+07,41.332085,41.341057
2.34135e+07,41.325157,41.33416
2.34144e+07,41.31826,41.327232
2.34153e+07,41.311333,41.320305
2.34162e+07,41.304436,41.313408
2.34171e+07,41.29751,41.30648
2.3418e+07,41.29061,41.299583
2.34189e+07,41.283684,41.292656
2.34198e+07,41.276726,41.28573
2.34207e+07,41.269737,41.27877
2.34216e+07,41.26272,41.271782
2.34225e+07,41.2557,41.264793
2.34234e+07,41.24865,41.257774
2.34243e+07,41.24163,41.250755
2.34252e+07,41.23458,41.243706
2.34261e+07,41.22753,41.236687
2.3427e+07,41.22042,41.229607
2.34279e+07,41.21331,41.222527
2.34288e+07,41.20614,41.215385
2.34297e+07,41.198936,41.208244
2.34306e+07,41.191734,41.201073
2.34315e+07,41.184563,41.1939
2.34324e+07,41.17736,41.1867
2.34333e+07,41.170128,41.179497
2.34342e+07,41.162773,41.172234
2.34351e+07,41.155815,41.16503
2.3436e+07,41.150627,41.15844
2.34369e+07,41.14843,41.153465
2.34378e+07,41.149437,41.150932
2.34387e+07,41.15325,41.151176
2.34396e+07,41.159782,41.154137
2.34405e+07,41.16903,41.159843
2.34414e+07,41.181023,41.168297
2.34423e+07,41.195488,41.179405
2.34432e+07,41.211693,41.192863
2.34441e+07,41.228966,41.208153
2.3445e+07,41.247032,41.224785
2.34459e+07,41.265923,41.242424
2.34468e+07,41.28533,41.260918
2.34477e+07,41.30471,41.2799
2.34486e+07,41.32348,41.298943
2.34495e+07,41.340263,41.317345
2.34504e+07,41.35195,41.33349
2.34513e+07,41.35647,41.345146
2.34522e+07,41.3547,41.350914
2.34531e+07,41.34945,41.351433
2.3454e+07,41.342583,41.34832
2.34549e+07,41.335503,41.3431
2.34558e+07,41.328514,41.336906
2.34567e+07,41.322746,41.33053
2.34576e+07,41.320824,41.325554
2.34585e+07,41.32351,41.32363
2.34594e+07,41.32952,41.32531
2.34603e+07,41.33584,41.32955
2.34612e+07,41.339043,41.3341
2.34621e+07,41.338097,41.33663
2.3463e+07,41.334312,41.336327
2.34639e+07,41.330498,41.334038
2.34648e+07,41.327934,41.33132
2.34657e+07,41.326653,41.329063
2.34666e+07,41.32656,41.32769
2.34675e+07,41.327232,41.327263
2.34684e+07,41.328484,41.3276
2.34693e+07,41.330162,41.328575
2.34702e+07,41.332268,41.33004
2.34711e+07,41.33468,41.331963
2.3472e+07,41.337303,41.33419
2.34729e+07,41.33996,41.336662
2.34738e+07,41.34243,41.339195
2.34747e+07,41.34417,41.341484
2.34756e+07,41.34429,41.34304
2.34765e+07,41.342155,41.343193
2.34774e+07,41.338036,41.341484
2.34783e+07,41.332787,41.338097
2.34792e+07,41.326775,41.333458
2.34801e+07,41.320152,41.327873
2.3481e+07,41.313133,41.321617
2.34819e+07,41.30593,41.314903
2.34828e+07,41.298637,41.307884
2.34837e+07,41.29122,41.300682
2.34846e+07,41.283745,41.293327
2.34855e+07,41.276237,41.28591
2.34864e+07,41.26873,41.278435
2.34873e+07,41.261253,41.270958
2.34882e+07,41.253838,41.26348
2.34891e+07,41.246513,41.256096
2.349e+07,41.23925,41.24874
2.34909e+07,41.231956,41.241417
2.34918e+07,41.22457,41.234062
2.34927e+07,41.217125,41.226707
2.34936e+07,41.20965,41.21929
2.34945e+07,41.20208,41.211815
2.34954e+07,41.19442,41.204247
2.34963e+07,41.18673,41.196648
2.34972e+07,41.178917,41.188957
2.34981e+07,41.171043,41.181175
2.3499e+07,41.163017,41.1733
2.34999e+07,41.1549,41.165337
2.35008e+07,41.14663,41.15722
2.35017e+07,41.13833,41.14904
2.35026e+07,41.129967,41.14077
2.35035e+07,41.121574,41.13241
2.35044e+07,41.11315,41.124046
2.35053e+07,41.1047,41.115623
2.35062e+07,41.096214,41.1072
2.35071e+07,41.08767,41.098717
2.3508e+07,41.079094,41.090202
2.35089e+07,41.07052,41.081627
2.35098e+07,41.061943,41.073082
2.35107e+07,41.053337,41.064507
2.35116e+07,41.04476,41.0559
2.35125e+07,41.036156,41.047325
2.35134e+07,41.02752,41.03869
2.35143e+07,41.01882,41.030052
2.35152e+07,41.010124,41.021385
2.35161e+07,41.001427,41.01272
2.3517e+07,40.9927,41.00402
2.35179e+07,40.984,40.995323
2.35188e+07,40.975304,40.986595
2.35197e+07,40.966545,40.977867
2.35206e+07,40.957787,40.96914
2.35215e+07,40.94912,40.96041
2.35224e+07,40.941032,40.951897
2.35233e+07,40.93392,40.94387
2.35242e+07,40.92788,40.93667
2.35251e+07,40.922874,40.93038
2.3526e+07,40.918785,40.92507
2.35269e+07,40.91561,40.920708
2.35278e+07,40.913322,40.91723
2.35287e+07,40.91137,40.914574
2.35296e+07,40.907677,40.911766
2.35305e+07,40.901817,40.9078
2.35314e+07,40.894768,40.90246
2.35323e+07,40.888725,40.896416
2.35332e+07,40.88549,40.891136
2.35341e+07,40.885918,40.888054
2.3535e+07,40.88967,40.8879
2.35359e+07,40.895714,40.890587
2.35368e+07,40.903557,40.895653
2.35377e+07,40.91308,40.902702
2.35386e+07,40.923973,40.911522
2.35395e+07,40.935814,40.921745
2.35404e+07,40.948235,40.933037
2.35413e+07,40.960808,40.945
2.35422e+07,40.97326,40.957268
2.35431e+07,40.98516,40.969475
2.3544e+07,40.995964,40.981224
2.35449e+07,41.005394,40.992058
2.35458e+07,41.013878,41.001854
2.35467e+07,41.022392,41.010857
2.35476e+07,41.031822,41.01983
2.35485e+07,41.042534,41.02944
2.35494e+07,41.054222,41.03997
2.35503e+07,41.066338,41.051292
2.35512e+07,41.078484,41.06304
2.35521e+07,41.090416,41.074974
2.3553e+07,41.101677,41.086693
2.35539e+07,41.111565,41.0978
2.35548e+07,41.119194,41.107597
2.35557e+07,41.124077,41.11544
2.35566e+07,41.12655,41.120934
2.35575e+07,41.127373,41.12426
2.35584e+07,41.126976,41.125877
2.35593e+07,41.12548,41.12606
2.35602e+07,41.12298,41.125023
2.35611e+07,41.11947,41.122917
2.3562e+07,41.11486,41.119713
2.35629e+07,41.10903,41.11541
2.35638e+07,41.102165,41.109947
2.35647e+07,41.09469,41.10354
2.35656e+07,41.086906,41.09646
2.35665e+07,41.079033,41.08895
2.35674e+07,41.070976,41.08117
2.35683e+07,41.062798,41.073235
2.35692e+07,41.054466,41.065117
2.35701e+07,41.045982,41.056847
2.3571e+07,41.037315,41.048393
2.35719e+07,41.028496,41.039787
2.35728e+07,41.019524,41.03103
2.35737e+07,41.0104,41.022087
2.35746e+07,41.001152,41.013023
2.35755e+07,40.991844,41.003838
2.35764e+07,40.982475,40.99459
2.35773e+07,40.973167,40.985283
2.35782e+07,40.96389,40.975975
2.35791e+07,40.954643,40.966698
2.358e+07,40.945488,40.95748
2.35809e+07,40.936363,40.948296
2.35818e+07,40.9273,40.93914
2.35827e+07,40.918266,40.930046
2.35836e+07,40.909294,40.921013
2.35845e+07,40.900383,40.91201
2.35854e+07,40.891502,40.9031
2.35863e+07,40.882713,40.894188
2.35872e+07,40.873955,40.88537
2.35881e+07,40.865257,40.87661
2.3589e+07,40.85659,40.86788
2.35899e+07,40.848015,40.859215
2.35908e+07,40.8395,40.85061
2.35917e+07,40.831017,40.842064
2.35926e+07,40.822594,40.83358
2.35935e+07,40.81423,40.825157
2.35944e+07,40.8059,40.816765
2.35953e+07,40.79766,40.808434
2.35962e+07,40.78945,40.800163
2.35971e+07,40.781273,40.791924
2.3598e+07,40.773186,40.783745
2.35989e+07,40.76513,40.775627
2.35998e+07,40.757103,40.76754
2.36007e+07,40.749138,40.759514
2.36016e+07,40.741203,40.75155
2.36025e+07,40.7333,40.743584
2.36034e+07,40.725273,40.73562
2.36043e+07,40.717033,40.727562
2.36052e+07,40.70864,40.719353
2.36061e+07,40.700096,40.71102
2.3607e+07,40.69146,40.702538
2.36079e+07,40.683098,40.694084
2.36088e+07,40.675407,40.685844
2.36097e+07,40.66909,40.678276
2.36106e+07,40.664635,40.671898
2.36115e+07,40.662468,40.66723
2.36124e+07,40.66311,40.664726
2.36133e+07,40.6668,40.66485
2.36142e+07,40.673363,40.667747
2.36151e+07,40.68209,40.673332
2.3616e+07,40.69259,40.681145
2.36169e+07,40.704704,40.69088
2.36178e+07,40.718163,40.702324
2.36187e+07,40.732872,40.715233
2.36196e+07,40.74871,40.729454
2.36205e+07,40.765404,40.744835
2.36214e+07,40.7828,40.7611
2.36223e+07,40.80056,40.7781
2.36232e+07,40.818596,40.795616
2.36241e+07,40.836754,40.81347
2.3625e+07,40.854973,40.831505
2.36259e+07,40.873222,40.849632
2.36268e+07,40.89144,40.86782
2.36277e+07,40.90957,40.88601
2.36286e+07,40.927544,40.904106
2.36295e+07,40.945244,40.92205
2.36304e+07,40.962486,40.93975
2.36313e+07,40.97915,40.957054
2.36322e+07,40.99508,40.973778
2.36331e+07,41.010124,40.9898
2.3634e+07,41.02407,41.004997
2.36349e+07,41.036797,41.019157
2.36358e+07,41.048424,41.03222
2.36367e+07,41.05947,41.044304
2.36376e+07,41.070732,41.05584
2.36385e+07,41.082634,41.067406
2.36394e+07,41.095085,41.079308
2.36403e+07,41.107536,41.091545
2.36412e+07,41.119835,41.103874
2.36421e+07,41.131554,41.11602
2.3643e+07,41.142143,41.127586
2.36439e+07,41.150932,41.138145
2.36448e+07,41.157555,41.147118
2.36457e+07,41.16198,41.154198
2.36466e+07,41.164238,41.159172
2.36475e+07,41.16433,41.16201
2.36484e+07,41.162163,41.162712
2.36493e+07,41.15777,41.161186
2.36502e+07,41.151604,41.157555
2.36511e+07,41.144463,41.152245
2.3652e+07,41.137016,41.145805
2.36529e+07,41.129448,41.138786
2.36538e+07,41.12185,41.131493
2.36547e+07,41.11416,41.123985
2.36556e+07,41.106407,41.116356
2.36565e+07,41.098564,41.108635
2.36574e+07,41.09057,41.100822
2.36583e+07,41.08248,41.092857
2.36592e+07,41.07424,41.0848
2.36601e+07,41.06597,41.076653
2.3661e+07,41.05767,41.068413
2.36619e+07,41.0494,41.060143
2.36628e+07,41.0411,41.05184
2.36637e+07,41.0328,41.04357
2.36646e+07,41.024406,41.03524
2.36655e+07,41.015953,41.026848
2.36664e+07,41.00741,41.018425
2.36673e+07,40.998833,41.00991
2.36682e+07,40.990288,41.001396
2.36691e+07,40.981712,40.99282
2.367e+07,40.973137,40.984276
2.36709e+07,40.96456,40.9757
2.36718e+07,40.955864,40.967094
2.36727e+07,40.947105,40.958397
2.36736e+07,40.938286,40.94967
2.36745e+07,40.929436,40.94088
2.36754e+07,40.920647,40.93209
2.36763e+07,40.91198,40.923332
2.36772e+07,40.903282,40.914604
2.36781e+07,40.894524,40.905876
2.3679e+07,40.885674,40.897087
2.36799e+07,40.87673,40.888237
2.36808e+07,40.8677,40.879295
2.36817e+07,40.858665,40.870323
2.36826e+07,40.84957,40.86129
2.36835e+07,40.840446,40.852226
2.36844e+07,40.83129,40.843132
2.36853e+07,40.822136,40.834007
2.36862e+07,40.81298,40.824852
2.36871e+07,40.803856,40.815727
2.3688e+07,40.7947,40.806572
2.36889e+07,40.785576,40.797447
2.36898e+07,40.77642,40.788292
2.36907e+07,40.767296,40.779167
2.36916e+07,40.75817,40.770042
2.36925e+07,40.749077,40.760918
2.36934e+07,40.74041,40.751915
2.36943e+07,40.73266,40.74334
2.36952e+07,40.72689,40.73577
2.36961e+07,40.723717,40.72991
2.3697e+07,40.72335,40.72634
2.36979e+07,40.725914,40.725365
2.36988e+07,40.731865,40.727318
2.36997e+07,40.741234,40.732445
2.37006e+07,40.752983,40.740623
2.37015e+07,40.765465,40.751
2.37024e+07,40.777916,40.762535
2.37033e+07,40.79003,40.774498
2.37042e+07,40.80178,40.78643
2.37051e+07,40.813164,40.79812
2.3706e+07,40.82424,40.809563
2.37069e+07,40.834984,40.8207
2.37078e+07,40.84539,40.831535
2.37087e+07,40.856224,40.842216
2.37096e+07,40.869743,40.85369
2.37105e+07,40.887413,40.867455
2.37114e+07,40.90847,40.884422
2.37123e+07,40.93038,40.903984
2.37132e+07,40.95022,40.92431
2.37141e+07,40.96691,40.943413
2.3715e+07,40.981438,40.960472
2.37159e+07,40.996544,40.97622
2.37168e+07,41.01458,40.992424
2.37177e+07,41.036247,41.010704
2.37186e+07,41.060722,41.03173
2.37195e+07,41.086052,41.054955
2.37204e+07,41.111137,41.079277
2.37213e+07,41.135246,41.103752
2.37222e+07,41.15728,41.127434
2.37231e+07,41.175987,41.149284
2.3724e+07,41.190178,41.168144
2.37249e+07,41.19915,41.182945
2.37258e+07,41.203575,41.19317
2.37267e+07,41.204704,41.19921
2.37276e+07,41.20327,41.201805
2.37285e+07,41.199608,41.20156
2.37294e+07,41.194542,41.199028
2.37303e+07,41.18902,41.19494
2.37312e+07,41.18331,41.190025
2.37321e+07,41.17742,41.184624
2.3733e+07,41.17147,41.178947
2.37339e+07,41.16546,41.17312
2.37348e+07,41.159447,41.1672
2.37357e+07,41.153343,41.161186
2.37366e+07,41.146996,41.155083
2.37375e+07,41.140404,41.148766
2.37384e+07,41.133507,41.142204
2.37393e+07,41.126457,41.13543
2.37402e+07,41.119347,41.12847
2.37411e+07,41.112206,41.12139
2.3742e+07,41.105034,41.11428
2.37429e+07,41.097862,41.10714
2.37438e+07,41.09069,41.1
2.37447e+07,41.08352,41.092827
2.37456e+07,41.076378,41.085655
2.37465e+07,41.069206,41.078514
2.37474e+07,41.062065,41.071342
2.37483e+07,41.054893,41.0642
2.37492e+07,41.047752,41.05703
2.37501e+07,41.04058,41.04989
2.3751e+07,41.03338,41.042717
2.37519e+07,41.026146,41.035515
2.37528e+07,41.018883,41.028282
2.37537e+07,41.01159,41.02102
2.37546e+07,41.004204,41.013725
2.37555e+07,40.99682,41.00637
2.37564e+07,40.989372,40.998985
2.37573e+07,40.981926,40.99157
2.37582e+07,40.97451,40.984154
2.37591e+07,40.967064,40.976707
2.376e+07,40.959618,40.96929
2.37609e+07,40.95217,40.961845
2.37618e+07,40.944725,40.9544
2.37627e+07,40.93731,40.946953
2.37636e+07,40.929863,40.939507
2.37645e+07,40.922417,40.93209
2.37654e+07,40.915,40.924644
2.37663e+07,40.907585,40.91723
2.37672e+07,40.90014,40.909782
2.37681e+07,40.892723,40.902367
2.3769e+07,40.885307,40.89495
2.37699e+07,40.87789,40.887505
2.37708e+07,40.870476,40.88009
2.37717e+07,40.86306,40.872673
2.37726e+07,40.855644,40.865257
2.37735e+07,40.84823,40.85784
2.37744e+07,40.840813,40.850426
2.37753e+07,40.833397,40.84304
2.37762e+07,40.82601,40.835625
2.37771e+07,40.818596,40.82821
2.3778e+07,40.81121,40.820824
2.37789e+07,40.803795,40.813408
2.37798e+07,40.79641,40.806023
2.37807e+07,40.789024,40.798637
2.37816e+07,40.78167,40.791252
2.37825e+07,40.774345,40.783897
2.37834e+07,40.767082,40.776573
2.37843e+07,40.75988,40.76931
2.37852e+07,40.75271,40.762077
2.37861e+07,40.745537,40.754875
2.3787e+07,40.738365,40.747673
2.37879e+07,40.731224,40.740532
2.37888e+07,40.724144,40.73339
2.37897e+07,40.717094,40.72631
2.37906e+07,40.710106,40.71923
2.37915e+07,40.703087,40.71221
2.37924e+07,40.696037,40.705193
2.37933e+07,40.688988,40.698143
2.37942e+07,40.681816,40.691032
2.37951e+07,40.674522,40.68386
2.3796e+07,40.667168,40.676598
2.37969e+07,40.659813,40.669304
2.37978e+07,40.65252,40.66201
2.37987e+07,40.645805,40.65487
2.37996e+07,40.640343,40.648277
2.38005e+07,40.63674,40.642845
2.38014e+07,40.635124,40.639
2.38023e+07,40.635277,40.636864
2.38032e+07,40.637016,40.636467
2.38041e+07,40.640343,40.637688
2.3805e+07,40.645164,40.640495
2.38059e+07,40.650993,40.644737
2.38068e+07,40.656303,40.649742
